status,filename,category,subcategory,style,color_scheme,model,title,tags,prompt,file_size_mb
success,stock_0776_cultural_mexican_otomi.jpg,cultural,mexican otomi,watercolor,pastel,recraft-v3,MexicanOtomi Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; mexican; otomi; cultural; watercolor; pastel,"Seamless tileable pattern of Mexican Otomi embroidery-inspired pattern with animals and flowers, watercolor painting style, soft brushstrokes, artistic texture, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",5.8
success,stock_0777_cultural_mexican_otomi.jpg,cultural,mexican otomi,watercolor,navy gold,recraft-v3,MexicanOtomi Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; mexican; otomi; cultural; watercolor; navy; gold,"Seamless tileable pattern of Mexican Otomi embroidery-inspired pattern with animals and flowers, watercolor painting style, soft brushstrokes, artistic texture, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",7.6
success,stock_0778_cultural_mexican_otomi.jpg,cultural,mexican otomi,watercolor,earth tones,recraft-v3,MexicanOtomi Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; mexican; otomi; cultural; watercolor; earth; tones,"Seamless tileable pattern of Mexican Otomi embroidery-inspired pattern with animals and flowers, watercolor painting style, soft brushstrokes, artistic texture, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",7.3
success,stock_0779_cultural_mexican_otomi.jpg,cultural,mexican otomi,watercolor,monochrome,recraft-v3,MexicanOtomi Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; mexican; otomi; cultural; watercolor; monochrome,"Seamless tileable pattern of Mexican Otomi embroidery-inspired pattern with animals and flowers, watercolor painting style, soft brushstrokes, artistic texture, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",6.2
success,stock_0780_cultural_mexican_otomi.jpg,cultural,mexican otomi,watercolor,warm sunset,recraft-v3,MexicanOtomi Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; mexican; otomi; cultural; watercolor; warm; sunset,"Seamless tileable pattern of Mexican Otomi embroidery-inspired pattern with animals and flowers, watercolor painting style, soft brushstrokes, artistic texture, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",6.8
success,stock_0781_cultural_mexican_otomi.jpg,cultural,mexican otomi,watercolor,cool ocean,recraft-v3,MexicanOtomi Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; mexican; otomi; cultural; watercolor; cool; ocean,"Seamless tileable pattern of Mexican Otomi embroidery-inspired pattern with animals and flowers, watercolor painting style, soft brushstrokes, artistic texture, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",7.1
success,stock_0782_cultural_mexican_otomi.jpg,cultural,mexican otomi,hand-drawn,pastel,recraft-v3,MexicanOtomi Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; mexican; otomi; cultural; hand-drawn; pastel,"Seamless tileable pattern of Mexican Otomi embroidery-inspired pattern with animals and flowers, hand-drawn sketch style, ink line art, organic freehand illustration, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",7.0
success,stock_0783_cultural_mexican_otomi.jpg,cultural,mexican otomi,hand-drawn,navy gold,recraft-v3,MexicanOtomi Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; mexican; otomi; cultural; hand-drawn; navy; gold,"Seamless tileable pattern of Mexican Otomi embroidery-inspired pattern with animals and flowers, hand-drawn sketch style, ink line art, organic freehand illustration, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",7.2
success,stock_0784_cultural_mexican_otomi.jpg,cultural,mexican otomi,hand-drawn,earth tones,recraft-v3,MexicanOtomi Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; mexican; otomi; cultural; hand-drawn; earth; tones,"Seamless tileable pattern of Mexican Otomi embroidery-inspired pattern with animals and flowers, hand-drawn sketch style, ink line art, organic freehand illustration, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",7.0
success,stock_0785_cultural_mexican_otomi.jpg,cultural,mexican otomi,hand-drawn,monochrome,recraft-v3,MexicanOtomi Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; mexican; otomi; cultural; hand-drawn; monochrome,"Seamless tileable pattern of Mexican Otomi embroidery-inspired pattern with animals and flowers, hand-drawn sketch style, ink line art, organic freehand illustration, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",7.3
success,stock_0786_cultural_mexican_otomi.jpg,cultural,mexican otomi,hand-drawn,warm sunset,recraft-v3,MexicanOtomi Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; mexican; otomi; cultural; hand-drawn; warm; sunset,"Seamless tileable pattern of Mexican Otomi embroidery-inspired pattern with animals and flowers, hand-drawn sketch style, ink line art, organic freehand illustration, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",8.2
success,stock_0787_cultural_mexican_otomi.jpg,cultural,mexican otomi,hand-drawn,cool ocean,recraft-v3,MexicanOtomi Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; mexican; otomi; cultural; hand-drawn; cool; ocean,"Seamless tileable pattern of Mexican Otomi embroidery-inspired pattern with animals and flowers, hand-drawn sketch style, ink line art, organic freehand illustration, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",6.7
success,stock_0788_cultural_ikat.jpg,cultural,ikat,flat vector,pastel,recraft-v3,Ikat FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; ikat; cultural; flat; vector; pastel,"Seamless tileable pattern of Traditional ikat pattern with blurred-edge geometric dye design, flat vector style, clean lines, modern design, vector illustration, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",4.7
success,stock_0789_cultural_ikat.jpg,cultural,ikat,flat vector,navy gold,recraft-v3,Ikat FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; ikat; cultural; flat; vector; navy; gold,"Seamless tileable pattern of Traditional ikat pattern with blurred-edge geometric dye design, flat vector style, clean lines, modern design, vector illustration, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",6.5
success,stock_0790_cultural_ikat.jpg,cultural,ikat,flat vector,earth tones,recraft-v3,Ikat FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; ikat; cultural; flat; vector; earth; tones,"Seamless tileable pattern of Traditional ikat pattern with blurred-edge geometric dye design, flat vector style, clean lines, modern design, vector illustration, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",5.5
